candidate_id,ticker,company_name,category,likely_event_year,source_hint,source_url_if_known,edgar_query,confidence_level,priority,verification_status,reason_for_inclusion,fields_needed_for_partial,notes
CAND-0266-COMPLETED_DEAL-AURA,AURA,"Aura Biosciences, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=AURA+%22Aura+Biosciences%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"AURA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0267-COMPLETED_DEAL-AXSM,AXSM,"Axsome Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=AXSM+%22Axsome+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"AXSM appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0268-COMPLETED_DEAL-CABA,CABA,"Cabaletta Bio, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CABA+%22Cabaletta+Bio%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CABA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0269-COMPLETED_DEAL-CAPR,CAPR,"Capricor Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CAPR+%22Capricor+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CAPR appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0270-COMPLETED_DEAL-CCCC,CCCC,"C4 Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CCCC+%22C4+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CCCC appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0271-COMPLETED_DEAL-CGEN,CGEN,Compugen Ltd.,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CGEN+%22Compugen+Ltd.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CGEN appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0272-COMPLETED_DEAL-CLDX,CLDX,"Celldex Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CLDX+%22Celldex+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CLDX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0273-COMPLETED_DEAL-CLLS,CLLS,Cellectis S.A.,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CLLS+%22Cellectis+S.A.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CLLS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0274-COMPLETED_DEAL-CRNX,CRNX,"Crinetics Pharmaceuticals, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CRNX+%22Crinetics+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CRNX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0275-COMPLETED_DEAL-CTMX,CTMX,"CytomX Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CTMX+%22CytomX+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CTMX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0276-COMPLETED_DEAL-CVAC,CVAC,CureVac N.V.,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CVAC+%22CureVac+N.V.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CVAC appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0277-COMPLETED_DEAL-CYTK,CYTK,"Cytokinetics, Incorporated",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=CYTK+%22Cytokinetics%2C+Incorporated%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CYTK appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0278-COMPLETED_DEAL-DMAC,DMAC,DiaMedica Therapeutics Inc.,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=DMAC+%22DiaMedica+Therapeutics+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"DMAC appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0279-COMPLETED_DEAL-EOLS,EOLS,"Evolus, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=EOLS+%22Evolus%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"EOLS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0280-COMPLETED_DEAL-GTHX,GTHX,"G1 Therapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=GTHX+%22G1+Therapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"GTHX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0281-COMPLETED_DEAL-IOVA,IOVA,"Iovance Biotherapeutics, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=IOVA+%22Iovance+Biotherapeutics%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"IOVA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0282-COMPLETED_DEAL-JAZZ,JAZZ,Jazz Pharmaceuticals plc,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=JAZZ+%22Jazz+Pharmaceuticals+plc%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"JAZZ appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0283-COMPLETED_DEAL-KNSA,KNSA,"Kiniksa Pharmaceuticals, Ltd.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"KNSA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0284-COMPLETED_DEAL-KRYS,KRYS,"Krystal Biotech, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=KRYS+%22Krystal+Biotech%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"KRYS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0285-COMPLETED_DEAL-KURA,KURA,"Kura Oncology, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=KURA+%22Kura+Oncology%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"KURA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0286-COMPLETED_DEAL-LEGN,LEGN,Legend Biotech Corporation,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=LEGN+%22Legend+Biotech+Corporation%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"LEGN appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
